customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Domain,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,CustomerID,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,0.0,,,,,,51366.0,Computer,1.0,17.0,UPI,3.0,1.0,Laptop & Accessory,3.0,Married,1.0,0.0,18.0,0.0,1.0,3.0,140.0
,,,,,,,,,,,,,,,,,,,,1,Ecommerce,,,,,,Male,,0.0,,,,,,51367.0,Phone,3.0,15.0,Debit Card,2.0,4.0,Mobile,5.0,Single,8.0,0.0,23.0,0.0,1.0,3.0,134.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,7.0,,,,,,51368.0,Mobile Phone,1.0,13.0,Debit Card,2.0,3.0,Fashion,4.0,Single,1.0,0.0,11.0,0.0,2.0,,220.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,,,,,,,51369.0,Mobile Phone,1.0,21.0,Debit Card,3.0,3.0,Mobile Phone,1.0,Single,2.0,0.0,14.0,1.0,1.0,0.0,112.0
,,,,,,,,,,,,,,,,,,,,1,Ecommerce,,,,,,Male,,0.0,,,,,,51370.0,Phone,1.0,12.0,CC,,3.0,Mobile,5.0,Single,3.0,0.0,11.0,0.0,1.0,3.0,130.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,26.0,,,,,,51371.0,Mobile Phone,1.0,11.0,UPI,2.0,3.0,Others,3.0,Married,5.0,0.0,11.0,,4.0,8.0,291.0
,,,,,,,,,,,,,,,,,,,,1,Ecommerce,,,,,,Female,,0.0,,,,,,51372.0,Computer,1.0,22.0,Debit Card,3.0,5.0,Mobile Phone,5.0,Single,2.0,1.0,22.0,0.0,6.0,7.0,139.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,15.0,,,,,,51373.0,Mobile Phone,3.0,14.0,E wallet,2.0,3.0,Laptop & Accessory,4.0,Married,1.0,0.0,11.0,2.0,4.0,2.0,168.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,17.0,,,,,,51374.0,Mobile Phone,1.0,13.0,Credit Card,2.0,4.0,Fashion,1.0,Married,4.0,0.0,14.0,0.0,5.0,17.0,202.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,19.0,,,,,,51375.0,Mobile Phone,3.0,8.0,E wallet,2.0,3.0,Others,5.0,Single,4.0,0.0,12.0,,2.0,1.0,289.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,6.0,,,,,,51376.0,Phone,1.0,,CC,3.0,3.0,Mobile,1.0,Single,5.0,0.0,11.0,0.0,1.0,0.0,125.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,17.0,,,,,,51377.0,Mobile Phone,1.0,16.0,UPI,2.0,3.0,Laptop & Accessory,1.0,Married,3.0,1.0,13.0,0.0,1.0,3.0,165.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,,,,,,,51378.0,Phone,1.0,15.0,CC,2.0,4.0,Mobile,3.0,Single,2.0,0.0,13.0,0.0,1.0,8.0,122.0
,,,,,,,,,,,,,,,,,,,,1,Ecommerce,,,,,,Male,,,,,,,,51379.0,Phone,3.0,11.0,Cash on Delivery,2.0,3.0,Laptop & Accessory,1.0,Married,4.0,0.0,14.0,0.0,1.0,0.0,121.0
,,,,,,,,,,,,,,,,,,,,1,Ecommerce,,,,,,Male,,,,,,,,51380.0,Phone,1.0,6.0,CC,3.0,3.0,Mobile,1.0,Married,3.0,1.0,16.0,0.0,2.0,0.0,123.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,16.0,,,,,,51381.0,Phone,1.0,,CC,3.0,1.0,Mobile,3.0,Married,2.0,0.0,12.0,1.0,1.0,4.0,126.0
,,,,,,,,,,,,,,,,,,,,1,Ecommerce,,,,,,Male,,13.0,,,,,,51382.0,Phone,3.0,9.0,E wallet,,4.0,Mobile,3.0,Married,2.0,1.0,14.0,1.0,1.0,2.0,127.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,,,,,,,51383.0,Mobile Phone,3.0,8.0,E wallet,3.0,3.0,Mobile,1.0,Married,2.0,0.0,13.0,2.0,2.0,2.0,120.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,9.0,,,,,,51384.0,Phone,1.0,11.0,Debit Card,2.0,4.0,Mobile,5.0,Married,10.0,1.0,14.0,1.0,1.0,0.0,134.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,6.0,,,,,,51385.0,Computer,3.0,6.0,Debit Card,2.0,1.0,Laptop & Accessory,5.0,Married,3.0,0.0,19.0,0.0,1.0,3.0,154.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,,,,,,,51386.0,Mobile Phone,1.0,10.0,UPI,3.0,3.0,Mobile,1.0,Married,2.0,0.0,12.0,1.0,1.0,0.0,120.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,0.0,,,,,,51387.0,Phone,1.0,,Debit Card,2.0,3.0,Mobile,5.0,Married,2.0,0.0,13.0,1.0,1.0,0.0,123.0
,,,,,,,,,,,,,,,,,,,,1,Ecommerce,,,,,,Male,,,,,,,,51388.0,Phone,1.0,31.0,Debit Card,2.0,5.0,Mobile,3.0,Single,2.0,0.0,12.0,0.0,1.0,1.0,123.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,0.0,,,,,,51389.0,Computer,3.0,14.0,Debit Card,2.0,3.0,Fashion,3.0,Single,2.0,0.0,15.0,1.0,1.0,7.0,187.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,3.0,,,,,,51390.0,Computer,1.0,6.0,Credit Card,2.0,3.0,Laptop & Accessory,1.0,Single,2.0,0.0,23.0,1.0,3.0,7.0,140.0
,,,,,,,,,,,,,,,,,,,,1,Ecommerce,,,,,,Female,,4.0,,,,,,51391.0,Mobile Phone,1.0,18.0,Cash on Delivery,2.0,3.0,Others,3.0,Married,2.0,0.0,,1.0,15.0,8.0,295.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,7.0,,,,,,51392.0,Computer,3.0,29.0,E wallet,3.0,3.0,Laptop & Accessory,3.0,Single,1.0,0.0,20.0,0.0,8.0,7.0,146.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,10.0,,,,,,51393.0,Phone,1.0,25.0,Debit Card,,3.0,Mobile,4.0,Married,5.0,0.0,21.0,0.0,1.0,0.0,130.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,19.0,,,,,,51394.0,Computer,3.0,11.0,E wallet,3.0,3.0,Laptop & Accessory,1.0,Single,5.0,1.0,21.0,1.0,1.0,8.0,158.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,,,,,,,51395.0,Phone,1.0,14.0,Debit Card,2.0,1.0,Mobile,1.0,Married,2.0,0.0,19.0,1.0,1.0,1.0,123.0
,,,,,,,,,,,,,,,,,,,,1,Ecommerce,,,,,,Male,,11.0,,,,,,51396.0,Mobile Phone,1.0,6.0,Debit Card,3.0,4.0,Fashion,3.0,Single,10.0,1.0,13.0,0.0,1.0,0.0,154.0
,,,,,,,,,,,,,,,,,,,,1,Ecommerce,,,,,,Male,,0.0,,,,,,51397.0,Phone,1.0,11.0,COD,2.0,3.0,Mobile,3.0,Single,2.0,1.0,13.0,0.0,2.0,2.0,134.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,17.0,,,,,,51398.0,Mobile Phone,3.0,6.0,E wallet,3.0,3.0,Laptop & Accessory,5.0,Married,6.0,1.0,21.0,1.0,1.0,3.0,155.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,8.0,,,,,,51399.0,Computer,1.0,17.0,Credit Card,3.0,4.0,Fashion,5.0,Married,3.0,1.0,13.0,1.0,2.0,3.0,199.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,0.0,,,,,,51400.0,Phone,3.0,29.0,E wallet,2.0,4.0,Laptop & Accessory,1.0,Married,8.0,1.0,19.0,0.0,1.0,0.0,142.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,6.0,,,,,,51401.0,Computer,1.0,29.0,Debit Card,3.0,3.0,Fashion,1.0,Single,2.0,1.0,12.0,3.0,,12.0,235.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,8.0,,,,,,51402.0,Computer,3.0,5.0,Debit Card,3.0,3.0,Fashion,5.0,Married,2.0,0.0,22.0,0.0,1.0,8.0,191.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,8.0,,,,,,51403.0,Phone,1.0,29.0,Credit Card,1.0,3.0,Mobile Phone,5.0,Married,4.0,1.0,15.0,0.0,2.0,2.0,140.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,4.0,,,,,,51404.0,Mobile Phone,1.0,13.0,Debit Card,2.0,3.0,Laptop & Accessory,1.0,Married,4.0,0.0,22.0,0.0,1.0,7.0,159.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,10.0,,,,,,51405.0,Mobile Phone,1.0,6.0,Debit Card,2.0,4.0,Laptop & Accessory,3.0,Married,2.0,0.0,18.0,0.0,1.0,7.0,160.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,5.0,,,,,,51406.0,Mobile Phone,1.0,6.0,Credit Card,2.0,3.0,Laptop & Accessory,1.0,Married,2.0,1.0,22.0,5.0,7.0,8.0,162.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,11.0,,,,,,51407.0,Computer,1.0,,Debit Card,2.0,3.0,Laptop & Accessory,1.0,Single,2.0,0.0,11.0,6.0,9.0,9.0,124.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,23.0,,,,,,51408.0,Mobile Phone,1.0,13.0,Credit Card,2.0,4.0,Others,3.0,Married,6.0,1.0,12.0,,13.0,8.0,287.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,30.0,,,,,,51409.0,Mobile Phone,3.0,31.0,Debit Card,4.0,3.0,Fashion,5.0,Single,8.0,0.0,11.0,6.0,7.0,9.0,176.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,9.0,,,,,,51410.0,Mobile Phone,1.0,14.0,Cash on Delivery,2.0,3.0,Fashion,3.0,Married,2.0,0.0,13.0,7.0,12.0,8.0,201.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,28.0,,,,,,51411.0,Mobile Phone,1.0,14.0,Credit Card,2.0,3.0,Grocery,3.0,Married,3.0,1.0,14.0,1.0,,2.0,248.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,9.0,,,,,,51412.0,Computer,1.0,17.0,Debit Card,3.0,4.0,Laptop & Accessory,4.0,Single,2.0,0.0,13.0,1.0,1.0,3.0,165.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,18.0,,,,,,51413.0,Mobile Phone,1.0,13.0,Debit Card,2.0,3.0,Fashion,5.0,Married,3.0,0.0,17.0,0.0,1.0,0.0,197.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,,,,,,,51414.0,Computer,1.0,6.0,CC,3.0,3.0,Mobile,5.0,Married,5.0,0.0,13.0,0.0,1.0,2.0,122.0
,,,,,,,,,,,,,,,,,,,,1,Ecommerce,,,,,,Male,,0.0,,,,,,51415.0,Phone,1.0,15.0,CC,3.0,4.0,Mobile,3.0,Married,1.0,1.0,17.0,1.0,1.0,0.0,134.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,30.0,,,,,,51416.0,Computer,3.0,6.0,Debit Card,2.0,4.0,Laptop & Accessory,3.0,Single,8.0,0.0,11.0,1.0,1.0,3.0,155.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,2.0,,,,,,51417.0,Phone,1.0,8.0,Debit Card,,3.0,Mobile,4.0,Married,1.0,0.0,23.0,1.0,1.0,4.0,127.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,4.0,,,,,,51418.0,Phone,1.0,,CC,2.0,3.0,Mobile,4.0,Single,2.0,0.0,17.0,1.0,1.0,0.0,125.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,5.0,,,,,,51419.0,Mobile Phone,1.0,6.0,Debit Card,3.0,3.0,Laptop & Accessory,4.0,Married,2.0,0.0,17.0,1.0,1.0,9.0,162.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,9.0,,,,,,51420.0,Phone,1.0,12.0,Debit Card,,1.0,Mobile,1.0,Married,4.0,0.0,12.0,0.0,1.0,0.0,130.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,4.0,,,,,,51421.0,Phone,1.0,14.0,Debit Card,3.0,3.0,Laptop & Accessory,1.0,Single,2.0,0.0,23.0,1.0,1.0,8.0,144.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,8.0,,,,,,51422.0,Phone,3.0,6.0,E wallet,2.0,4.0,Laptop & Accessory,5.0,Single,1.0,0.0,14.0,1.0,2.0,8.0,143.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,18.0,,,,,,51423.0,Mobile Phone,1.0,12.0,UPI,2.0,3.0,Fashion,5.0,Married,5.0,1.0,14.0,1.0,,0.0,232.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,10.0,,,,,,51424.0,Mobile Phone,1.0,13.0,Credit Card,1.0,3.0,Fashion,3.0,Single,5.0,0.0,13.0,0.0,,2.0,237.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,19.0,,,,,,51425.0,Mobile Phone,2.0,11.0,Credit Card,3.0,3.0,Laptop & Accessory,4.0,Married,2.0,1.0,22.0,1.0,1.0,2.0,150.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,3.0,,,,,,51426.0,Mobile Phone,1.0,6.0,Debit Card,2.0,4.0,Laptop & Accessory,1.0,Married,2.0,1.0,12.0,1.0,3.0,0.0,151.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,8.0,,,,,,51427.0,Phone,1.0,6.0,CC,,4.0,Mobile,3.0,Single,2.0,0.0,18.0,1.0,1.0,4.0,129.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,28.0,,,,,,51428.0,Mobile Phone,3.0,6.0,Debit Card,3.0,3.0,Fashion,1.0,Married,4.0,0.0,14.0,0.0,1.0,0.0,202.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,11.0,,,,,,51429.0,Computer,1.0,12.0,Credit Card,3.0,5.0,Laptop & Accessory,1.0,Married,8.0,1.0,12.0,0.0,1.0,9.0,153.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,7.0,,,,,,51430.0,Phone,1.0,6.0,Credit Card,3.0,3.0,Laptop & Accessory,4.0,Married,2.0,0.0,15.0,1.0,1.0,3.0,143.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,29.0,,,,,,51431.0,Mobile Phone,1.0,13.0,Debit Card,2.0,5.0,Fashion,1.0,Single,5.0,0.0,11.0,0.0,1.0,2.0,173.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,0.0,,,,,,51432.0,Phone,3.0,,COD,3.0,3.0,Mobile,5.0,Married,4.0,0.0,13.0,1.0,1.0,0.0,123.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,,,,,,,51433.0,Phone,1.0,15.0,Debit Card,3.0,3.0,Mobile,1.0,Married,4.0,0.0,23.0,1.0,1.0,3.0,121.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,3.0,,,,,,51434.0,Phone,1.0,8.0,Debit Card,4.0,4.0,Laptop & Accessory,1.0,Married,2.0,0.0,19.0,3.0,10.0,8.0,142.0
,,,,,,,,,,,,,,,,,,,,1,Ecommerce,,,,,,Male,,9.0,,,,,,51435.0,Mobile Phone,3.0,15.0,Credit Card,3.0,4.0,Fashion,1.0,Single,2.0,0.0,16.0,3.0,4.0,7.0,196.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,13.0,,,,,,51436.0,Computer,1.0,6.0,Debit Card,3.0,4.0,Grocery,4.0,Married,2.0,0.0,22.0,5.0,,11.0,235.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,24.0,,,,,,51437.0,Mobile Phone,3.0,27.0,E wallet,3.0,3.0,Laptop & Accessory,1.0,Single,1.0,1.0,22.0,0.0,1.0,0.0,154.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,3.0,,,,,,51438.0,Mobile Phone,3.0,10.0,Credit Card,3.0,4.0,Laptop & Accessory,4.0,Married,2.0,1.0,12.0,2.0,2.0,7.0,152.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,19.0,,,,,,51439.0,Computer,1.0,6.0,Credit Card,2.0,4.0,Fashion,5.0,Married,3.0,1.0,13.0,4.0,9.0,5.0,207.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,5.0,,,,,,51440.0,Mobile Phone,3.0,12.0,Credit Card,2.0,3.0,Laptop & Accessory,3.0,Single,2.0,0.0,16.0,5.0,5.0,7.0,150.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,27.0,,,,,,51441.0,Mobile Phone,1.0,8.0,Cash on Delivery,2.0,3.0,Fashion,3.0,Married,10.0,0.0,12.0,0.0,,3.0,235.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,0.0,,,,,,51442.0,Mobile Phone,3.0,9.0,UPI,2.0,3.0,Laptop & Accessory,3.0,Married,1.0,0.0,21.0,0.0,1.0,2.0,150.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,1.0,,,,,,51443.0,Computer,3.0,10.0,Credit Card,2.0,3.0,Laptop & Accessory,3.0,Married,2.0,0.0,15.0,0.0,1.0,4.0,142.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,30.0,,,,,,51444.0,Mobile Phone,3.0,16.0,Credit Card,2.0,3.0,Grocery,3.0,Single,1.0,0.0,13.0,0.0,,8.0,239.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,,,,,,,51445.0,Computer,1.0,29.0,CC,3.0,3.0,Laptop & Accessory,4.0,Married,5.0,0.0,12.0,0.0,1.0,2.0,120.0
,,,,,,,,,,,,,,,,,,,,1,Ecommerce,,,,,,Male,,,,,,,,51446.0,Phone,2.0,12.0,UPI,3.0,3.0,Mobile,5.0,Married,5.0,1.0,22.0,0.0,1.0,2.0,121.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,5.0,,,,,,51447.0,Phone,1.0,6.0,Debit Card,,3.0,Mobile,5.0,Single,2.0,0.0,13.0,0.0,1.0,0.0,130.0
,,,,,,,,,,,,,,,,,,,,1,Ecommerce,,,,,,Female,,0.0,,,,,,51448.0,Computer,1.0,12.0,Debit Card,,4.0,Mobile,1.0,Single,2.0,1.0,18.0,0.0,1.0,0.0,129.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,7.0,,,,,,51449.0,Phone,1.0,12.0,UPI,2.0,3.0,Laptop & Accessory,3.0,Single,2.0,0.0,14.0,0.0,2.0,10.0,148.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,10.0,,,,,,51450.0,Computer,1.0,8.0,Debit Card,3.0,4.0,Laptop & Accessory,1.0,Married,6.0,0.0,14.0,1.0,1.0,0.0,152.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,30.0,,,,,,51451.0,Computer,2.0,8.0,UPI,2.0,4.0,Others,1.0,Married,10.0,0.0,21.0,,2.0,2.0,288.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,23.0,,,,,,51452.0,Computer,1.0,6.0,Debit Card,3.0,3.0,Others,4.0,Married,4.0,1.0,19.0,,1.0,7.0,282.0
,,,,,,,,,,,,,,,,,,,,1,Ecommerce,,,,,,Male,,0.0,,,,,,51453.0,Mobile Phone,3.0,11.0,E wallet,2.0,4.0,Laptop & Accessory,3.0,Single,2.0,1.0,11.0,0.0,1.0,3.0,157.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,0.0,,,,,,51454.0,Phone,1.0,13.0,CC,,4.0,Mobile,1.0,Married,2.0,0.0,11.0,0.0,2.0,1.0,129.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,0.0,,,,,,51455.0,Phone,1.0,21.0,CC,,3.0,Mobile,1.0,Single,2.0,0.0,15.0,1.0,1.0,0.0,129.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,24.0,,,,,,51456.0,Computer,1.0,6.0,Credit Card,1.0,4.0,Fashion,5.0,Single,4.0,0.0,20.0,4.0,12.0,8.0,175.0
,,,,,,,,,,,,,,,,,,,,1,Ecommerce,,,,,,Male,,0.0,,,,,,51457.0,Computer,1.0,13.0,Debit Card,3.0,5.0,Laptop & Accessory,3.0,Single,2.0,1.0,24.0,1.0,1.0,6.0,161.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,27.0,,,,,,51458.0,Computer,2.0,32.0,UPI,1.0,1.0,Grocery,1.0,Single,3.0,1.0,12.0,,4.0,4.0,273.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,0.0,,,,,,51459.0,Phone,1.0,24.0,Debit Card,,3.0,Mobile,3.0,Married,1.0,0.0,12.0,0.0,1.0,2.0,128.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,7.0,,,,,,51460.0,Phone,1.0,12.0,Debit Card,2.0,4.0,Laptop & Accessory,4.0,Married,7.0,0.0,15.0,1.0,1.0,0.0,145.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,10.0,,,,,,51461.0,Mobile Phone,3.0,9.0,Debit Card,2.0,3.0,Fashion,1.0,Single,3.0,0.0,12.0,0.0,1.0,3.0,174.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,7.0,,,,,,51462.0,Mobile Phone,1.0,11.0,Credit Card,2.0,4.0,Fashion,5.0,Single,3.0,0.0,12.0,2.0,5.0,,216.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,9.0,,,,,,51463.0,Computer,3.0,17.0,Cash on Delivery,3.0,3.0,Fashion,1.0,Married,1.0,0.0,14.0,0.0,2.0,8.0,197.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,9.0,,,,,,51464.0,Phone,1.0,9.0,Debit Card,,3.0,Mobile,1.0,Married,6.0,0.0,22.0,0.0,1.0,0.0,128.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,16.0,,,,,,51465.0,Computer,3.0,32.0,Debit Card,3.0,3.0,Grocery,1.0,Married,2.0,1.0,12.0,,4.0,12.0,270.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,3.0,,,,,,51466.0,Computer,1.0,,Debit Card,3.0,5.0,Mobile,3.0,Married,2.0,0.0,25.0,0.0,1.0,9.0,126.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,6.0,,,,,,51467.0,Computer,3.0,28.0,E wallet,3.0,3.0,Laptop & Accessory,4.0,Married,1.0,0.0,13.0,0.0,1.0,7.0,161.0
,,,,,,,,,,,,,,,,,,,,1,Ecommerce,,,,,,Female,,19.0,,,,,,51468.0,Mobile Phone,1.0,20.0,Debit Card,3.0,3.0,Mobile Phone,4.0,Married,10.0,1.0,18.0,3.0,4.0,3.0,150.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,24.0,,,,,,51469.0,Mobile Phone,1.0,12.0,Debit Card,2.0,3.0,Others,3.0,Single,8.0,0.0,,8.0,15.0,15.0,295.0
,,,,,,,,,,,,,,,,,,,,1,Ecommerce,,,,,,Male,,0.0,,,,,,51470.0,Mobile Phone,3.0,12.0,Debit Card,3.0,5.0,Laptop & Accessory,3.0,Married,5.0,1.0,18.0,0.0,7.0,7.0,162.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,0.0,,,,,,51471.0,Phone,1.0,,UPI,2.0,4.0,Mobile,4.0,Married,2.0,0.0,19.0,2.0,4.0,3.0,124.0
,,,,,,,,,,,,,,,,,,,,1,Ecommerce,,,,,,Female,,20.0,,,,,,51472.0,Mobile Phone,1.0,29.0,Credit Card,3.0,3.0,Fashion,1.0,Married,2.0,0.0,12.0,7.0,15.0,6.0,203.0
,,,,,,,,,,,,,,,,,,,,1,Ecommerce,,,,,,Male,,,,,,,,51473.0,Mobile Phone,3.0,28.0,E wallet,2.0,3.0,Mobile Phone,3.0,Single,2.0,1.0,19.0,1.0,1.0,0.0,117.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,0.0,,,,,,51474.0,Phone,1.0,,COD,3.0,3.0,Mobile,1.0,Married,1.0,0.0,14.0,2.0,2.0,1.0,125.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,22.0,,,,,,51475.0,Mobile Phone,1.0,26.0,Credit Card,3.0,3.0,Laptop & Accessory,5.0,Married,2.0,0.0,14.0,5.0,5.0,11.0,166.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,16.0,,,,,,51476.0,Computer,1.0,34.0,Credit Card,3.0,1.0,Mobile Phone,3.0,Single,5.0,0.0,12.0,0.0,1.0,2.0,147.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Female,,23.0,,,,,,51477.0,Computer,3.0,18.0,E wallet,3.0,3.0,Fashion,1.0,Single,5.0,0.0,11.0,1.0,2.0,1.0,192.0
,,,,,,,,,,,,,,,,,,,,1,Ecommerce,,,,,,Female,,0.0,,,,,,51478.0,Phone,3.0,26.0,Debit Card,3.0,5.0,Laptop & Accessory,3.0,Married,4.0,1.0,11.0,0.0,2.0,2.0,146.0
,,,,,,,,,,,,,,,,,,,,0,Ecommerce,,,,,,Male,,14.0,,,,,,51479.0,Mobile Phone,3.0,15.0,Debit Card,3.0,3.0,Fashion,3.0,Married,4.0,1.0,13.0,0.0,1.0,7.0,182.0
